CHROM	POS	GENE
chr1	26760979	ARID1A
chr1	26760980	ARID1A
chr1	26760981	ARID1A
chr1	26760982	ARID1A
chr1	26760983	ARID1A
chr1	26760984	ARID1A
chr1	26760985	ARID1A
chr1	26760986	ARID1A
chr1	26760987	ARID1A
chr1	26760988	ARID1A
chr1	26760989	ARID1A
chr1	26760990	ARID1A
chr1	26760991	ARID1A
chr1	26760992	ARID1A
chr1	26760993	ARID1A
chr1	26760994	ARID1A
chr1	26760995	ARID1A
chr1	26760996	ARID1A
chr1	26760997	ARID1A
chr1	26760998	ARID1A
chr1	26760999	ARID1A
chr1	26761000	ARID1A
chr1	26761001	ARID1A
chr1	26761002	ARID1A
chr1	26761003	ARID1A
chr1	26761004	ARID1A
chr1	26761005	ARID1A
chr1	26761006	ARID1A
chr1	26761007	ARID1A
chr1	26761008	ARID1A
chr1	26761009	ARID1A
chr1	26761010	ARID1A
chr1	26761011	ARID1A
chr1	26761012	ARID1A
chr1	26761013	ARID1A
chr1	26761014	ARID1A
chr1	26761015	ARID1A
chr1	26761016	ARID1A
chr1	26761017	ARID1A
chr1	26761018	ARID1A
chr1	26761019	ARID1A
chr1	26761020	ARID1A
chr1	26761021	ARID1A
chr1	26761022	ARID1A
chr1	26761023	ARID1A
chr1	26761024	ARID1A
chr1	26761025	ARID1A
chr1	26761026	ARID1A
chr1	26761027	ARID1A
chr1	26761028	ARID1A
chr1	26761029	ARID1A
chr1	26761030	ARID1A
chr1	26761031	ARID1A
chr1	26761032	ARID1A
chr1	26761033	ARID1A
chr1	26761034	ARID1A
chr1	26761035	ARID1A
chr1	26761036	ARID1A
chr1	26761037	ARID1A
chr1	26761038	ARID1A
chr1	26761039	ARID1A
chr1	26761040	ARID1A
chr1	26761041	ARID1A
chr1	26761042	ARID1A
chr1	26761043	ARID1A
chr1	26761044	ARID1A
chr1	26761045	ARID1A
chr1	26761046	ARID1A
chr1	26761047	ARID1A
chr1	26761048	ARID1A
chr1	26761049	ARID1A
chr1	26761050	ARID1A
chr1	26761051	ARID1A
chr1	26761052	ARID1A
chr1	26761053	ARID1A
chr1	26761054	ARID1A
chr1	26761055	ARID1A
chr1	26761056	ARID1A
chr1	26761057	ARID1A
chr1	26761058	ARID1A
chr1	26761059	ARID1A
chr1	26761060	ARID1A
chr1	26761061	ARID1A
chr1	26761062	ARID1A
chr1	26761063	ARID1A
chr1	26761064	ARID1A
chr1	26761065	ARID1A
chr1	26761066	ARID1A
chr1	26761067	ARID1A
chr1	26761068	ARID1A
chr1	26761069	ARID1A
chr1	26761070	ARID1A
chr1	26761071	ARID1A
chr1	26761072	ARID1A
chr1	26761073	ARID1A
chr1	26761074	ARID1A
chr1	26761075	ARID1A
chr1	26761076	ARID1A
chr1	26761077	ARID1A
chr1	26761078	ARID1A
chr1	26761079	ARID1A
chr1	26761080	ARID1A
chr1	26761081	ARID1A
chr1	26761082	ARID1A
chr1	26761083	ARID1A
chr1	26761084	ARID1A
chr1	26761085	ARID1A
chr1	26761086	ARID1A
chr1	26761087	ARID1A
chr1	26761088	ARID1A
chr1	26761089	ARID1A
chr1	26761090	ARID1A
chr1	26761091	ARID1A
chr1	26761092	ARID1A
chr1	26761093	ARID1A
chr1	26761094	ARID1A
chr1	26761095	ARID1A
chr1	26761096	ARID1A
chr1	26761097	ARID1A
chr1	26761098	ARID1A
chr1	26761099	ARID1A
chr1	26761100	ARID1A
chr1	26761101	ARID1A
chr1	26761102	ARID1A
chr1	26761103	ARID1A
chr1	26761104	ARID1A
chr1	26761367	ARID1A
chr1	26761368	ARID1A
chr1	26761369	ARID1A
chr1	26761370	ARID1A
chr1	26761371	ARID1A
chr1	26761372	ARID1A
chr1	26761373	ARID1A
chr1	26761374	ARID1A
chr1	26761375	ARID1A
chr1	26761376	ARID1A
chr1	26761377	ARID1A
chr1	26761378	ARID1A
chr1	26761379	ARID1A
chr1	26761380	ARID1A
chr1	26761381	ARID1A
chr1	26761382	ARID1A
chr1	26761383	ARID1A
chr1	26761384	ARID1A
chr1	26761385	ARID1A
chr1	26761386	ARID1A
chr1	26761387	ARID1A
chr1	26761388	ARID1A
chr1	26761389	ARID1A
chr1	26761390	ARID1A
chr1	26761391	ARID1A
chr1	26761392	ARID1A
chr1	26761393	ARID1A
chr1	26761394	ARID1A
chr1	26761395	ARID1A
chr1	26761396	ARID1A
chr1	26761397	ARID1A
chr1	26761398	ARID1A
chr1	26761399	ARID1A
chr1	26761400	ARID1A
chr1	26761401	ARID1A
chr1	26761402	ARID1A
chr1	26761403	ARID1A
chr1	26761404	ARID1A
chr1	26761405	ARID1A
chr1	26761406	ARID1A
chr1	26761407	ARID1A
chr1	26761408	ARID1A
chr1	26761409	ARID1A
chr1	26761410	ARID1A
chr1	26761411	ARID1A
chr1	26761412	ARID1A
chr1	26761413	ARID1A
chr1	26761414	ARID1A
chr1	26761415	ARID1A
chr1	26761416	ARID1A
chr1	26761417	ARID1A
chr1	26761418	ARID1A
chr1	26761419	ARID1A
chr1	26761420	ARID1A
chr1	26761421	ARID1A
chr1	26761422	ARID1A
chr1	26761423	ARID1A
chr1	26761424	ARID1A
chr1	26761425	ARID1A
chr1	26761426	ARID1A
chr1	26761427	ARID1A
chr1	26761428	ARID1A
chr1	26761429	ARID1A
chr1	26761430	ARID1A
chr1	26761431	ARID1A
chr1	26761432	ARID1A
chr1	26761433	ARID1A
chr1	26761434	ARID1A
chr1	26761435	ARID1A
chr1	26761436	ARID1A
chr1	26761437	ARID1A
chr1	26761438	ARID1A
chr1	26761439	ARID1A
chr1	26761440	ARID1A
chr1	26761441	ARID1A
chr1	26761442	ARID1A
chr1	26761443	ARID1A
chr1	26761444	ARID1A
chr1	26761445	ARID1A
chr1	26761446	ARID1A
chr1	26761447	ARID1A
chr1	26761448	ARID1A
chr1	26761449	ARID1A
chr1	26761450	ARID1A
chr1	26761451	ARID1A
chr1	26761452	ARID1A
chr1	26761453	ARID1A
chr1	26761454	ARID1A
chr1	26761455	ARID1A
chr1	26761456	ARID1A
chr1	26761457	ARID1A
chr1	26761458	ARID1A
chr1	26761459	ARID1A
chr1	26761460	ARID1A
chr1	26761461	ARID1A
chr1	26761462	ARID1A
chr1	26761463	ARID1A
chr1	26761464	ARID1A
chr1	26761465	ARID1A
chr1	26761466	ARID1A
chr1	26761467	ARID1A
chr1	26761468	ARID1A
chr1	26761469	ARID1A
chr1	26761470	ARID1A
chr1	26761471	ARID1A
chr1	26761472	ARID1A
chr1	26761473	ARID1A
chr1	26761474	ARID1A
chr1	26761475	ARID1A
chr1	26761476	ARID1A
chr1	26761477	ARID1A
chr1	26761478	ARID1A
chr1	26761479	ARID1A
chr1	26761480	ARID1A
chr1	26761481	ARID1A
chr1	26762135	ARID1A
chr1	26762136	ARID1A
chr1	26762137	ARID1A
chr1	26762138	ARID1A
chr1	26762139	ARID1A
chr1	26762140	ARID1A
chr1	26762141	ARID1A
chr1	26762142	ARID1A
chr1	26762143	ARID1A
chr1	26762144	ARID1A
chr1	26762145	ARID1A
chr1	26762146	ARID1A
chr1	26762147	ARID1A
chr1	26762148	ARID1A
chr1	26762149	ARID1A
chr1	26762150	ARID1A
chr1	26762151	ARID1A
chr1	26762152	ARID1A
chr1	26762153	ARID1A
chr1	26762154	ARID1A
chr1	26762155	ARID1A
chr1	26762156	ARID1A
chr1	26762157	ARID1A
chr1	26762158	ARID1A
chr1	26762159	ARID1A
chr1	26762160	ARID1A
chr1	26762161	ARID1A
chr1	26762162	ARID1A
chr1	26762163	ARID1A
chr1	26762164	ARID1A
chr1	26762165	ARID1A
chr1	26762166	ARID1A
chr1	26762167	ARID1A
chr1	26762168	ARID1A
chr1	26762169	ARID1A
chr1	26762170	ARID1A
chr1	26762171	ARID1A
chr1	26762172	ARID1A
chr1	26762173	ARID1A
chr1	26762174	ARID1A
chr1	26762175	ARID1A
chr1	26762176	ARID1A
chr1	26762177	ARID1A
chr1	26762178	ARID1A
chr1	26762179	ARID1A
chr1	26762180	ARID1A
chr1	26762181	ARID1A
chr1	26762182	ARID1A
chr1	26762183	ARID1A
chr1	26762184	ARID1A
chr1	26762185	ARID1A
chr1	26762186	ARID1A
chr1	26762187	ARID1A
chr1	26762188	ARID1A
chr1	26762189	ARID1A
chr1	26762190	ARID1A
chr1	26762191	ARID1A
chr1	26762192	ARID1A
chr1	26762193	ARID1A
chr1	26762194	ARID1A
chr1	26762195	ARID1A
chr1	26762196	ARID1A
chr1	26762197	ARID1A
chr1	26762198	ARID1A
chr1	26762199	ARID1A
chr1	26762200	ARID1A
chr1	26762201	ARID1A
chr1	26762202	ARID1A
chr1	26762203	ARID1A
chr1	26762204	ARID1A
chr1	26762205	ARID1A
chr1	26762206	ARID1A
chr1	26762207	ARID1A
chr1	26762208	ARID1A
chr1	26762209	ARID1A
chr1	26762210	ARID1A
chr1	26762211	ARID1A
chr1	26762212	ARID1A
chr1	26762213	ARID1A
chr1	26762214	ARID1A
chr1	26762215	ARID1A
chr1	26762216	ARID1A
chr1	26762217	ARID1A
chr1	26762218	ARID1A
chr1	26762219	ARID1A
chr1	26762220	ARID1A
chr1	26762221	ARID1A
chr1	26762222	ARID1A
chr1	26762223	ARID1A
chr1	26762224	ARID1A
chr1	26762225	ARID1A
chr1	26762226	ARID1A
chr1	26762227	ARID1A
chr1	26762228	ARID1A
chr1	26762229	ARID1A
chr1	26762230	ARID1A
chr1	26762231	ARID1A
chr1	26762232	ARID1A
chr1	26762233	ARID1A
chr1	26762234	ARID1A
chr1	26762235	ARID1A
chr1	26762236	ARID1A
chr1	26762237	ARID1A
chr1	26762238	ARID1A
chr1	26762239	ARID1A
chr1	26762240	ARID1A
chr1	26762241	ARID1A
chr1	26762242	ARID1A
chr1	26762243	ARID1A
chr1	26762244	ARID1A
chr1	26762245	ARID1A
chr1	26762246	ARID1A
chr1	26762247	ARID1A
chr1	26762248	ARID1A
chr1	26762249	ARID1A
chr1	26762250	ARID1A
chr1	26762251	ARID1A
chr1	26762252	ARID1A
chr1	26762253	ARID1A
chr1	26762254	ARID1A
chr1	26762255	ARID1A
chr1	26762256	ARID1A
chr1	26762257	ARID1A
chr1	26762258	ARID1A
chr1	26762259	ARID1A
chr1	26762260	ARID1A
chr1	26762261	ARID1A
chr1	26762262	ARID1A
chr1	26762263	ARID1A
chr1	26762264	ARID1A
chr1	26762265	ARID1A
chr1	26762266	ARID1A
chr1	26762267	ARID1A
chr1	26762268	ARID1A
chr1	26762269	ARID1A
chr1	26762270	ARID1A
chr1	26762271	ARID1A
chr1	26762272	ARID1A
chr1	26762273	ARID1A
chr1	26762274	ARID1A
chr1	26762275	ARID1A
chr1	26762276	ARID1A
chr1	26762277	ARID1A
chr1	26762278	ARID1A
chr1	26762279	ARID1A
chr1	26762280	ARID1A
chr1	26762281	ARID1A
chr1	26762282	ARID1A
chr1	26762283	ARID1A
chr1	26762284	ARID1A
chr1	26762285	ARID1A
chr1	26762286	ARID1A
chr1	26762287	ARID1A
chr1	26762288	ARID1A
chr1	26762289	ARID1A
chr1	26762290	ARID1A
chr1	26762291	ARID1A
chr1	26762292	ARID1A
chr1	26762293	ARID1A
chr1	26762294	ARID1A
chr1	26762295	ARID1A
chr1	26762296	ARID1A
chr1	26762297	ARID1A
chr1	26762298	ARID1A
chr1	26762299	ARID1A
chr1	26762300	ARID1A
chr1	26762301	ARID1A
chr1	26762302	ARID1A
chr1	26762303	ARID1A
chr1	26762304	ARID1A
chr1	26762305	ARID1A
chr1	26762306	ARID1A
chr1	26762307	ARID1A
chr1	26762308	ARID1A
chr1	26762309	ARID1A
chr1	26762310	ARID1A
chr1	26762311	ARID1A
chr1	26762312	ARID1A
chr1	26762313	ARID1A
chr1	26762314	ARID1A
chr1	26762315	ARID1A
chr1	26762316	ARID1A
chr1	26762317	ARID1A
chr1	26762318	ARID1A
chr1	26762319	ARID1A
chr1	26762320	ARID1A
chr1	26762321	ARID1A
chr1	26762322	ARID1A
chr1	26762323	ARID1A
chr1	26762324	ARID1A
chr1	26762325	ARID1A
chr1	26762326	ARID1A
chr1	26762327	ARID1A
chr1	26762956	ARID1A
chr1	26762957	ARID1A
chr1	26762958	ARID1A
chr1	26762959	ARID1A
chr1	26762960	ARID1A
chr1	26762961	ARID1A
chr1	26762962	ARID1A
chr1	26762963	ARID1A
chr1	26762964	ARID1A
chr1	26762965	ARID1A
chr1	26762966	ARID1A
chr1	26762967	ARID1A
chr1	26762968	ARID1A
chr1	26762969	ARID1A
chr1	26762970	ARID1A
chr1	26762971	ARID1A
chr1	26762972	ARID1A
chr1	26762973	ARID1A
chr1	26762974	ARID1A
chr1	26762975	ARID1A
chr1	26762976	ARID1A
chr1	26762977	ARID1A
chr1	26762978	ARID1A
chr1	26762979	ARID1A
chr1	26762980	ARID1A
chr1	26762981	ARID1A
chr1	26762982	ARID1A
chr1	26762983	ARID1A
chr1	26762984	ARID1A
chr1	26762985	ARID1A
chr1	26762986	ARID1A
chr1	26762987	ARID1A
chr1	26762988	ARID1A
chr1	26762989	ARID1A
chr1	26762990	ARID1A
chr1	26762991	ARID1A
chr1	26762992	ARID1A
chr1	26762993	ARID1A
chr1	26762994	ARID1A
chr1	26762995	ARID1A
chr1	26762996	ARID1A
chr1	26762997	ARID1A
chr1	26762998	ARID1A
chr1	26762999	ARID1A
chr1	26763000	ARID1A
chr1	26763001	ARID1A
chr1	26763002	ARID1A
chr1	26763003	ARID1A
chr1	26763004	ARID1A
chr1	26763005	ARID1A
chr1	26763006	ARID1A
chr1	26763007	ARID1A
chr1	26763008	ARID1A
chr1	26763009	ARID1A
chr1	26763010	ARID1A
chr1	26763011	ARID1A
chr1	26763012	ARID1A
chr1	26763013	ARID1A
chr1	26763014	ARID1A
chr1	26763015	ARID1A
chr1	26763016	ARID1A
chr1	26763017	ARID1A
chr1	26763018	ARID1A
chr1	26763019	ARID1A
chr1	26763020	ARID1A
chr1	26763021	ARID1A
chr1	26763022	ARID1A
chr1	26763023	ARID1A
chr1	26763024	ARID1A
chr1	26763025	ARID1A
chr1	26763026	ARID1A
chr1	26763027	ARID1A
chr1	26763028	ARID1A
chr1	26763029	ARID1A
chr1	26763030	ARID1A
chr1	26763031	ARID1A
chr1	26763032	ARID1A
chr1	26763033	ARID1A
chr1	26763034	ARID1A
chr1	26763035	ARID1A
chr1	26763036	ARID1A
chr1	26763037	ARID1A
chr1	26763038	ARID1A
chr1	26763039	ARID1A
chr1	26763040	ARID1A
chr1	26763041	ARID1A
chr1	26763042	ARID1A
chr1	26763043	ARID1A
chr1	26763044	ARID1A
chr1	26763045	ARID1A
chr1	26763046	ARID1A
chr1	26763047	ARID1A
chr1	26763048	ARID1A
chr1	26763049	ARID1A
chr1	26763050	ARID1A
chr1	26763051	ARID1A
chr1	26763052	ARID1A
chr1	26763053	ARID1A
chr1	26763054	ARID1A
chr1	26763055	ARID1A
chr1	26763056	ARID1A
chr1	26763057	ARID1A
chr1	26763058	ARID1A
chr1	26763059	ARID1A
chr1	26763060	ARID1A
chr1	26763061	ARID1A
chr1	26763062	ARID1A
chr1	26763063	ARID1A
chr1	26763064	ARID1A
chr1	26763065	ARID1A
chr1	26763066	ARID1A
chr1	26763067	ARID1A
chr1	26763068	ARID1A
chr1	26763069	ARID1A
chr1	26763070	ARID1A
chr1	26763071	ARID1A
chr1	26763072	ARID1A
chr1	26763073	ARID1A
chr1	26763074	ARID1A
chr1	26763075	ARID1A
chr1	26763076	ARID1A
chr1	26763077	ARID1A
chr1	26763078	ARID1A
chr1	26763079	ARID1A
chr1	26763080	ARID1A
chr1	26763081	ARID1A
chr1	26763082	ARID1A
chr1	26763083	ARID1A
chr1	26763084	ARID1A
chr1	26763085	ARID1A
chr1	26763086	ARID1A
chr1	26763087	ARID1A
chr1	26763088	ARID1A
chr1	26763089	ARID1A
chr1	26763090	ARID1A
chr1	26763091	ARID1A
chr1	26763092	ARID1A
chr1	26763093	ARID1A
chr1	26763094	ARID1A
chr1	26763095	ARID1A
chr1	26763096	ARID1A
chr1	26763097	ARID1A
chr1	26763098	ARID1A
chr1	26763099	ARID1A
chr1	26763100	ARID1A
chr1	26763101	ARID1A
chr1	26763102	ARID1A
chr1	26763103	ARID1A
chr1	26763104	ARID1A
chr1	26763105	ARID1A
chr1	26763106	ARID1A
chr1	26763107	ARID1A
chr1	26763108	ARID1A
chr1	26763109	ARID1A
chr1	26763110	ARID1A
chr1	26763111	ARID1A
chr1	26763112	ARID1A
chr1	26763113	ARID1A
chr1	26763114	ARID1A
chr1	26763115	ARID1A
chr1	26763116	ARID1A
chr1	26763117	ARID1A
chr1	26763118	ARID1A
chr1	26763119	ARID1A
chr1	26763120	ARID1A
chr1	26763121	ARID1A
chr1	26763122	ARID1A
chr1	26763123	ARID1A
chr1	26763124	ARID1A
chr1	26763125	ARID1A
chr1	26763126	ARID1A
chr1	26763127	ARID1A
chr1	26763128	ARID1A
chr1	26763129	ARID1A
chr1	26763130	ARID1A
chr1	26763131	ARID1A
chr1	26763132	ARID1A
chr1	26763133	ARID1A
chr1	26763134	ARID1A
chr1	26763135	ARID1A
chr1	26763136	ARID1A
chr1	26763137	ARID1A
chr1	26763138	ARID1A
chr1	26763139	ARID1A
chr1	26763140	ARID1A
chr1	26763141	ARID1A
chr1	26763142	ARID1A
chr1	26763143	ARID1A
chr1	26763144	ARID1A
chr1	26763145	ARID1A
chr1	26763146	ARID1A
chr1	26763147	ARID1A
chr1	26763148	ARID1A
chr1	26763149	ARID1A
chr1	26763150	ARID1A
chr1	26763151	ARID1A
chr1	26763152	ARID1A
chr1	26763153	ARID1A
chr1	26763154	ARID1A
chr1	26763155	ARID1A
chr1	26763156	ARID1A
chr1	26763157	ARID1A
chr1	26763158	ARID1A
chr1	26763159	ARID1A
chr1	26763160	ARID1A
chr1	26763161	ARID1A
chr1	26763162	ARID1A
chr1	26763163	ARID1A
chr1	26763164	ARID1A
chr1	26763165	ARID1A
chr1	26763166	ARID1A
chr1	26763167	ARID1A
chr1	26763168	ARID1A
chr1	26763169	ARID1A
chr1	26763170	ARID1A
chr1	26763171	ARID1A
chr1	26763172	ARID1A
chr1	26763173	ARID1A
chr1	26763174	ARID1A
chr1	26763175	ARID1A
chr1	26763176	ARID1A
chr1	26763177	ARID1A
chr1	26763178	ARID1A
chr1	26763179	ARID1A
chr1	26763180	ARID1A
chr1	26763181	ARID1A
chr1	26763182	ARID1A
chr1	26763183	ARID1A
chr1	26763184	ARID1A
chr1	26763185	ARID1A
chr1	26763186	ARID1A
chr1	26763187	ARID1A
chr1	26763188	ARID1A
chr1	26763189	ARID1A
chr1	26763190	ARID1A
chr1	26763191	ARID1A
chr1	26763192	ARID1A
chr1	26763193	ARID1A
chr1	26763194	ARID1A
chr1	26763195	ARID1A
chr1	26763196	ARID1A
chr1	26763197	ARID1A
chr1	26763198	ARID1A
chr1	26763199	ARID1A
chr1	26763200	ARID1A
chr1	26763201	ARID1A
chr1	26763202	ARID1A
chr1	26763203	ARID1A
chr1	26763204	ARID1A
chr1	26763205	ARID1A
chr1	26763206	ARID1A
chr1	26763207	ARID1A
chr1	26763208	ARID1A
chr1	26763209	ARID1A
chr1	26763210	ARID1A
chr1	26763211	ARID1A
chr1	26763212	ARID1A
chr1	26763213	ARID1A
chr1	26763214	ARID1A
chr1	26763215	ARID1A
chr1	26763216	ARID1A
chr1	26763217	ARID1A
chr1	26763218	ARID1A
chr1	26763219	ARID1A
chr1	26763220	ARID1A
chr1	26763221	ARID1A
chr1	26763222	ARID1A
chr1	26763223	ARID1A
chr1	26763224	ARID1A
chr1	26763225	ARID1A
chr1	26763226	ARID1A
chr1	26763227	ARID1A
chr1	26763228	ARID1A
chr1	26763229	ARID1A
chr1	26763230	ARID1A
chr1	26763231	ARID1A
chr1	26763232	ARID1A
chr1	26763233	ARID1A
chr1	26763234	ARID1A
chr1	26763235	ARID1A
chr1	26763236	ARID1A
chr1	26763237	ARID1A
chr1	26763238	ARID1A
chr1	26763239	ARID1A
chr1	26763240	ARID1A
chr1	26763241	ARID1A
chr1	26763242	ARID1A
chr1	26763243	ARID1A
chr1	26763244	ARID1A
chr1	26763245	ARID1A
chr1	26763246	ARID1A
chr1	26763247	ARID1A
chr1	26763248	ARID1A
chr1	26763249	ARID1A
chr1	26763250	ARID1A
chr1	26763251	ARID1A
chr1	26763252	ARID1A
chr1	26763253	ARID1A
chr1	26763254	ARID1A
chr1	26763255	ARID1A
chr1	26763256	ARID1A
chr1	26763257	ARID1A
chr1	26763258	ARID1A
chr1	26763259	ARID1A
chr1	26763260	ARID1A
chr1	26763261	ARID1A
chr1	26763262	ARID1A
chr1	26763263	ARID1A
chr1	26763264	ARID1A
chr1	26763265	ARID1A
chr1	26763266	ARID1A
chr1	26763267	ARID1A
chr1	26763268	ARID1A
chr1	26763269	ARID1A
chr1	26763270	ARID1A
chr1	26763271	ARID1A
chr1	26763272	ARID1A
chr1	26763273	ARID1A
chr1	26763274	ARID1A
chr1	26763275	ARID1A
chr1	26763276	ARID1A
chr1	26763277	ARID1A
chr1	26763278	ARID1A
chr1	26763279	ARID1A
chr1	26763280	ARID1A
chr1	26763281	ARID1A
chr1	26763282	ARID1A
chr1	26763283	ARID1A
chr1	26763284	ARID1A
chr1	26763285	ARID1A
chr1	26763286	ARID1A
chr1	26763287	ARID1A
chr1	26763288	ARID1A
chr1	26763289	ARID1A
chr1	26763290	ARID1A
chr1	26763291	ARID1A
chr1	26763292	ARID1A
chr1	26763293	ARID1A
chr1	26766204	ARID1A
chr1	26766205	ARID1A
chr1	26766206	ARID1A
chr1	26766207	ARID1A
chr1	26766208	ARID1A
chr1	26766209	ARID1A
chr1	26766210	ARID1A
chr1	26766211	ARID1A
chr1	26766212	ARID1A
chr1	26766213	ARID1A
chr1	26766214	ARID1A
chr1	26766215	ARID1A
chr1	26766216	ARID1A
chr1	26766217	ARID1A
chr1	26766218	ARID1A
chr1	26766219	ARID1A
chr1	26766220	ARID1A
chr1	26766221	ARID1A
chr1	26766222	ARID1A
chr1	26766223	ARID1A
chr1	26766224	ARID1A
chr1	26766225	ARID1A
chr1	26766226	ARID1A
chr1	26766227	ARID1A
chr1	26766228	ARID1A
chr1	26766229	ARID1A
chr1	26766230	ARID1A
chr1	26766231	ARID1A
chr1	26766232	ARID1A
chr1	26766233	ARID1A
chr1	26766234	ARID1A
chr1	26766235	ARID1A
chr1	26766236	ARID1A
chr1	26766237	ARID1A
chr1	26766238	ARID1A
chr1	26766239	ARID1A
chr1	26766240	ARID1A
chr1	26766241	ARID1A
chr1	26766242	ARID1A
chr1	26766243	ARID1A
chr1	26766244	ARID1A
chr1	26766245	ARID1A
chr1	26766246	ARID1A
chr1	26766247	ARID1A
chr1	26766248	ARID1A
chr1	26766249	ARID1A
chr1	26766250	ARID1A
chr1	26766251	ARID1A
chr1	26766252	ARID1A
chr1	26766253	ARID1A
chr1	26766254	ARID1A
chr1	26766255	ARID1A
chr1	26766256	ARID1A
chr1	26766257	ARID1A
chr1	26766258	ARID1A
chr1	26766259	ARID1A
chr1	26766260	ARID1A
chr1	26766261	ARID1A
chr1	26766262	ARID1A
chr1	26766263	ARID1A
chr1	26766264	ARID1A
chr1	26766265	ARID1A
chr1	26766266	ARID1A
chr1	26766267	ARID1A
chr1	26766268	ARID1A
chr1	26766269	ARID1A
chr1	26766270	ARID1A
chr1	26766271	ARID1A
chr1	26766272	ARID1A
chr1	26766273	ARID1A
chr1	26766274	ARID1A
chr1	26766275	ARID1A
chr1	26766276	ARID1A
chr1	26766277	ARID1A
chr1	26766278	ARID1A
chr1	26766279	ARID1A
chr1	26766280	ARID1A
chr1	26766281	ARID1A
chr1	26766282	ARID1A
chr1	26766283	ARID1A
chr1	26766284	ARID1A
chr1	26766285	ARID1A
chr1	26766286	ARID1A
chr1	26766287	ARID1A
chr1	26766288	ARID1A
chr1	26766289	ARID1A
chr1	26766290	ARID1A
chr1	26766291	ARID1A
chr1	26766292	ARID1A
chr1	26766293	ARID1A
chr1	26766294	ARID1A
chr1	26766295	ARID1A
chr1	26766296	ARID1A
chr1	26766297	ARID1A
chr1	26766298	ARID1A
chr1	26766299	ARID1A
chr1	26766300	ARID1A
chr1	26766301	ARID1A
chr1	26766302	ARID1A
chr1	26766303	ARID1A
chr1	26766304	ARID1A
chr1	26766305	ARID1A
chr1	26766306	ARID1A
chr1	26766307	ARID1A
chr1	26766308	ARID1A
chr1	26766309	ARID1A
chr1	26766310	ARID1A
chr1	26766311	ARID1A
chr1	26766312	ARID1A
chr1	26766313	ARID1A
chr1	26766314	ARID1A
chr1	26766315	ARID1A
chr1	26766316	ARID1A
chr1	26766317	ARID1A
chr1	26766318	ARID1A
chr1	26766319	ARID1A
chr1	26766320	ARID1A
chr1	26766321	ARID1A
chr1	26766322	ARID1A
chr1	26766323	ARID1A
chr1	26766324	ARID1A
chr1	26766325	ARID1A
chr1	26766326	ARID1A
chr1	26766327	ARID1A
chr1	26766328	ARID1A
chr1	26766329	ARID1A
chr1	26766330	ARID1A
chr1	26766331	ARID1A
chr1	26766332	ARID1A
chr1	26766333	ARID1A
chr1	26766334	ARID1A
chr1	26766335	ARID1A
chr1	26766336	ARID1A
chr1	26766337	ARID1A
chr1	26766338	ARID1A
chr1	26766339	ARID1A
chr1	26766340	ARID1A
chr1	26766341	ARID1A
chr1	26766342	ARID1A
chr1	26766343	ARID1A
chr1	26766344	ARID1A
chr1	26766345	ARID1A
chr1	26766346	ARID1A
chr1	26766347	ARID1A
chr1	26766348	ARID1A
chr1	26766349	ARID1A
chr1	26766350	ARID1A
chr1	26766351	ARID1A
chr1	26766352	ARID1A
chr1	26766353	ARID1A
chr1	26766354	ARID1A
chr1	26766355	ARID1A
chr1	26766356	ARID1A
chr1	26766357	ARID1A
chr1	26766358	ARID1A
chr1	26766359	ARID1A
chr1	26766360	ARID1A
chr1	26766361	ARID1A
chr1	26766362	ARID1A
chr1	26766363	ARID1A
chr1	26766364	ARID1A
chr1	26766365	ARID1A
chr1	26766366	ARID1A
chr1	26766367	ARID1A
chr1	26766368	ARID1A
chr1	26766369	ARID1A
chr1	26766370	ARID1A
chr1	26766371	ARID1A
chr1	26766372	ARID1A
chr1	26766373	ARID1A
chr1	26766374	ARID1A
chr1	26766440	ARID1A
chr1	26766441	ARID1A
chr1	26766442	ARID1A
chr1	26766443	ARID1A
chr1	26766444	ARID1A
chr1	26766445	ARID1A
chr1	26766446	ARID1A
chr1	26766447	ARID1A
chr1	26766448	ARID1A
chr1	26766449	ARID1A
chr1	26766450	ARID1A
chr1	26766451	ARID1A
chr1	26766452	ARID1A
chr1	26766453	ARID1A
chr1	26766454	ARID1A
chr1	26766455	ARID1A
chr1	26766456	ARID1A
chr1	26766457	ARID1A
chr1	26766458	ARID1A
chr1	26766459	ARID1A
chr1	26766460	ARID1A
chr1	26766461	ARID1A
chr1	26766462	ARID1A
chr1	26766463	ARID1A
chr1	26766464	ARID1A
chr1	26766465	ARID1A
chr1	26766466	ARID1A
chr1	26766467	ARID1A
chr1	26766468	ARID1A
chr1	26766469	ARID1A
chr1	26766470	ARID1A
chr1	26766471	ARID1A
chr1	26766472	ARID1A
chr1	26766473	ARID1A
chr1	26766474	ARID1A
chr1	26766475	ARID1A
chr1	26766476	ARID1A
chr1	26766477	ARID1A
chr1	26766478	ARID1A
chr1	26766479	ARID1A
chr1	26766480	ARID1A
chr1	26766481	ARID1A
chr1	26766482	ARID1A
chr1	26766483	ARID1A
chr1	26766484	ARID1A
chr1	26766485	ARID1A
chr1	26766486	ARID1A
chr1	26766487	ARID1A
chr1	26766488	ARID1A
chr1	26766489	ARID1A
chr1	26766490	ARID1A
chr1	26766491	ARID1A
chr1	26766492	ARID1A
chr1	26766493	ARID1A
chr1	26766494	ARID1A
chr1	26766495	ARID1A
